PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,confID,year,playoff,tmID
-3.6814304971349645,0.30913519339433965,-1.0917232321852275,0.8292860327767932,0.16895207539895515,0.31875005710688464,-0.6701058238630071,-0.040614831609404045,0.25025459126153843,0.008960506498970873,0.008914675878722609,0,2,1,CHA
1.4826987006148888,-0.9381735119266854,-0.7338907041383387,0.0442949330517669,1.0994371152325855,-0.6189164146112301,1.090075376201447,-1.1685108412541947,-0.4604820319700193,-0.07763862909337473,0.043242532412868906,0,2,1,CLE
-2.1853799707073738,-0.8734176502508678,0.2867956089338434,-0.10637729884069812,-0.9476560565874161,0.9668273422111119,0.1239138197395629,0.1271777602336713,-0.04493944435839311,-0.1999910154804356,-0.4631006962087864,0,2,0,DET
5.520057607751848,-1.2592015370786487,0.7165414180204184,0.6209490543609077,-1.4237156005043197,1.3141729409861438,-1.888869407107387,-0.901151349141359,1.4032886560849647,0.17526446467091047,0.07740490145083807,1,2,1,HOU
-3.2735400474857643,-0.11485225613032554,-0.3335953964936223,0.6060107666478951,-0.5535701239618666,0.25015120743716424,0.25288730624481626,-0.19631224419693885,0.24699382989155635,-0.5974928024181312,-0.27726448969166495,0,2,0,IND
4.146115744504782,-0.29697440829014843,0.6547716626887896,-2.2775421246010206,-0.5031655043625751,-1.1860053387166625,0.023380277930459464,0.08461141461356085,0.8732923408481632,0.3988210652792535,-0.27553356123388967,1,2,1,LAS
-2.2914315617214966,-0.37157714833479977,-0.4948170801770896,-0.16614386542040693,-0.18806482784481693,0.9337414159841231,-1.1296328327780691,-0.34090659053819705,-0.23126279481511391,0.21698526639656657,-0.04203335256307267,0,2,1,MIA
-2.2304700163667928,-1.8988193018964439,0.0303439212257585,0.20075262389505588,-0.6107512057219867,-0.4963690102961115,-1.441734237727575,0.687798768729371,0.34714641221962367,-0.42926572877358077,0.8079471943097687,1,2,0,MIN
3.3579467683674533,-1.6245575229406566,-0.5487807670068472,0.5642345805438402,0.6599398433679733,1.073637124539944,-0.06818426218835663,-0.12320299847396335,-0.4265354955098788,0.0071106157100072976,0.27915258356131156,0,2,1,NYL
-0.1872502187324432,-1.4957021665791765,-0.4317684005930742,-0.4743247008506924,0.6059228607612566,0.49026138800598495,-0.13496693674012966,-0.21421717191144435,-0.9107094115405464,0.4368950677127323,-0.28643221122921764,0,2,0,ORL
-0.6937470407355815,-1.5063137158504982,0.878608881107476,-0.7632661927900993,-1.4903853605788775,1.522627661374789,0.1435737382702499,0.4950191227037327,0.39889154332043814,-0.4539964729669736,-0.036634614519356505,1,2,0,PHO
-3.2683222563956185,-0.3180851476288656,-0.7473703142901761,0.5226568833373467,-0.07504773482273246,-0.10700169261470323,-0.6533932898483154,0.039351133092927565,0.4594237972776672,-0.3205430277788484,0.537776111150788,1,2,0,POR
1.2307277402698018,1.261715097218831,1.522701022725247,-1.8373810795492032,0.9580101552460695,-0.39602043918791385,-0.17113162674801785,-0.08584710454197554,0.04619232528097432,-0.3383898053252704,0.24789239638103278,1,2,1,SAC
-4.432814350800692,0.22400652481115982,-1.5344901008903922,1.3445036540761548,0.5632059743020852,1.530008157680285,-0.8114307502353939,0.35207514810788615,-0.09573361425445817,0.5129134145076071,-0.05915974496507773,1,2,0,SEA
-1.3886121231192443,0.6310459509650002,4.025149376222803,-0.2914359246556576,0.8337573728311131,0.78993446860321,0.12543633466030665,-0.5038784646993947,0.0871741181450322,-0.6667578368831671,-0.3716335424060505,1,2,1,UTA
-1.1832413183614214,-1.0829795748232012,0.4791250984608451,-0.41088419911036916,-1.1225565286363994,1.7301935921310387,0.27807844614878036,-0.04209892666844944,-0.17922963195213976,-0.06259926873013393,-0.5432130406874113,0,2,0,WAS
2.8286187245664847,-0.1588792035241028,-1.2313729040353298,0.19036021729475522,1.502418173453261,0.6176457435332713,0.7690522162997396,-0.6187289036817225,0.311918371313352,-0.323190968830742,-0.8429265790057502,0,3,1,CHA
1.8750811206245472,-1.271449890587831,0.4220241280540094,-1.8706346364515396,-0.19089219247113406,-0.7077823048703097,-0.05184454058886763,-0.5112664187407262,-0.4026311312381591,-0.08284720521515752,0.10625010169996144,0,3,0,CLE
-3.7711027668364334,-0.5092585008988131,3.1822086964510548,1.302384248766989,1.7828183111026674,0.16588208468334972,-0.09629221652577173,0.04669695178292372,0.21378274245557444,-0.5155351230662435,0.10785737464202987,0,3,0,DET
0.8975226524415529,0.9434671372527191,-0.35621409292639644,-1.3735743814579393,-0.1508734352901261,0.30277543959167663,-0.4818006395220381,0.3963971330986117,-0.3968199754356064,-0.1689660427676133,-0.27593960665347345,1,3,1,HOU
-2.9463285788721856,-0.032718422784479305,-0.69064428259151,0.3368535510993146,-0.04466648974022965,0.11568053806106686,-0.3947825168615689,-0.3462076566323428,-0.14627744861093683,0.19680020045200272,0.1341326412406723,0,3,1,IND
7.158263417806441,1.5599714466322268,0.7396717504694278,2.1704768773855343,-2.1480812167362933,-0.7204924676245016,-1.3207154888689756,-0.08952752655648792,-0.8278369065981361,-0.0021425554511237234,-0.040641556123613816,1,3,1,LAS
1.4707257185736344,-0.7892507264870787,0.0965790147747098,-1.1289680422228228,-0.2378479334576332,0.16321672320465044,-0.7170300035449041,0.596056966844812,-0.15971261797834857,-0.04866844308671086,-0.4230914167650436,0,3,0,MIA
-2.3826785510785924,0.009209601519497318,1.4885418737911307,0.24036509996446517,0.7382812520991872,-0.7592840712129296,-0.44238133894637943,0.13287467983384801,0.3314462912526454,0.31280743043441395,-0.20289179115387532,1,3,0,MIN
