PC1,PC2,PC3,PC4,PC5,PC6,confID,year,playoff
-4.375786704479311,-1.7824497919696927,2.7405219007305153,0.5062299438739291,0.4326233272878864,2.8619872892334834,0,3,0
0.5658074232450158,-2.235144143577371,-0.4533694625360469,-1.4037250327911361,-0.8025282077147898,-0.8991380547947164,1,3,1
-3.6233148843138587,-1.8983378954665453,-1.2871920633901324,-0.42239708042907653,0.5427159708498321,-0.08394059691702892,0,3,1
7.304348297958571,-1.810714443594207,1.48732222652189,-2.643939793781572,2.2314396458216974,-0.5035074503249715,1,3,1
0.8233166093942591,-3.067932927233894,-0.323327603055134,0.47764300087911277,-0.43583797606338004,-0.5605919844941228,0,3,0
-2.972225961727918,-1.400406167376275,-0.059862424871361314,-0.5775162080321303,0.2377112019360629,1.078329479773182,1,3,0
2.180535811095546,-3.5122083921111735,-0.7252839919992387,-0.5071586858721849,-0.3883413499549254,-0.06463058215710582,0,3,1
-2.628677412287918,-1.7888661975669913,1.4911560161097366,-1.2224913407429459,0.233938679190795,-0.8912683917369862,0,3,0
-2.78486495578483,-1.8105472539572585,-0.08862731007253712,-0.7174461786914826,-0.5182111082220996,1.2790886818536766,1,3,0
-3.417722200648445,-1.1069665884353344,-1.206664907168277,-1.0905180150151834,1.0251618187644114,-0.15309667606438448,1,3,0
2.383566660851381,-2.2897178679984327,0.07237684208811222,-1.8285050452701417,-0.3420232411631775,-0.45261622854258204,1,3,0
-4.22402625804489,-2.040359002533565,-1.502980423318243,-0.38607968306465223,0.8290503703698927,0.23402743110139096,1,3,1
0.009612117156977937,-2.304048031068023,0.5588053828765405,0.3801712024963638,-0.2985823359241166,-1.217266492239413,1,3,1
-4.230837924102565,-1.2885868547036166,1.1067052288589878,-0.47607243395449506,1.273620123557919,-0.5423474243156741,0,3,1
-0.5907518163558807,-2.943714375340079,1.8622470588425597,-1.084242641499038,-0.737074122298567,-1.1951262081511673,0,4,1
-3.2888135047978158,-1.3847106682009354,-1.2961890600384938,-1.408074627363552,0.6934322646235164,-0.29979516824648156,0,4,1
-3.8695534810466814,-0.9341426905045238,-0.25411859790264246,-0.6368438189746808,1.0538120002289895,-0.491837349675261,0,4,1
2.7214462306052565,-2.9065714714997086,0.23301216516185297,-1.8108437150642174,-1.2298588698857387,-1.082396370077466,1,4,1
-0.24858160001872923,-2.4820737513201796,-0.9041966877129491,-0.9666653042314183,0.15584814922966272,-0.2788604019932043,0,4,0
5.815582283527517,-2.0700206854736254,0.9080996103269129,-2.1412353176009895,2.2091171705049004,-0.47530281253207923,1,4,1
-3.984074199392684,-2.170108870900693,1.098076315022208,-0.836073099350719,0.9714049183345719,-0.4960567737555846,1,4,1
2.1247880232288026,-3.615876356607127,-1.3823242618637979,0.551533410649843,0.9237197396843332,0.48870119136554035,0,4,0
-4.1862890502710055,-1.8745173007255778,1.4428319975539665,0.5195335886472079,1.1127451368523833,-0.5265639780346578,1,4,0
-2.2457184281587566,-1.1020279984517174,-0.29120117439120796,-2.2507428614462417,-0.7447610285423371,1.2362855186780455,1,4,1
-0.39312245889915454,-2.570936688155928,-0.8556562842478697,-0.9200638315407634,-0.9241655872941432,-0.5525908327739991,1,4,0
0.7203281796490885,-2.3669928475286652,-0.6295268179215548,0.35787968710044465,1.0434230360681762,-0.25679450944726373,0,4,0
0.15188964465662444,-0.6954493130360524,-0.9003209659129634,1.2428981761794777,-1.7140917134513451,0.0034395497587047757,0,5,0
0.9859308152796094,0.8837083982452281,-0.9048168791784212,1.558168277910893,0.32269708445627504,-0.042667871941038125,0,5,1
5.847408953344005,0.4732778878407037,0.5934428776770838,1.6728060760622878,2.130305710039228,0.3433102519899446,0,5,1
1.912222192717429,0.05276602439213841,-0.5333125416687736,-0.7451891912920083,-1.3526167479837639,-0.10855215591017416,1,5,0
-1.3199185978149754,0.37189197762299453,1.6358963886725129,-0.6142691149252953,-1.0549028517359853,-0.5471056826854073,0,5,0
5.597821513069719,0.4779826194907955,0.4693064421376989,0.7917683237054699,1.467311721780049,2.189707508003667,1,5,1
0.45363370400172975,-0.06637647735853852,-0.6589166938931119,2.0208640407614835,-0.7225787434322675,-0.2282145931366221,1,5,1
-1.437238365989004,0.2903029499395425,-0.03456919274075578,-0.3441093500543449,-1.5548831862518628,1.4635672146594276,0,5,1
-4.313865427343722,0.8240999813791096,0.856714049944485,1.263596689067976,0.9582185108280955,0.22300477438518376,1,5,0
2.1546988797900486,-0.013857126118248953,0.06099983636462778,-0.04983767167741006,-0.25989776850616736,0.14003367990051882,1,5,1
-2.4463581639106438,1.5345787545297958,0.6729555624524688,-0.27272247824441864,-1.0572047175832637,3.2476933731784556,1,5,0
-0.10403647110835378,0.6441549978096462,-0.3798226154083382,-1.1337508926851785,-1.7335254424594655,-0.4748974590762219,1,5,1
-3.339272973552742,1.8212231060630433,1.0628827735089053,0.050456725832794674,1.2476325099928358,-0.46501708790550395,0,5,1
-2.453756456373261,-0.4960194945970428,2.681333341906013,-0.17330470577055054,-1.529766419100607,3.326424807034628,0,6,0
2.667333266224813,-0.30940396629643147,-1.2525839798460645,2.2849421517290374,0.7889476236904269,1.1013875254026297,0,6,1
0.8467013568187551,1.1584575173583394,-1.0150231682415443,-0.426526076270509,-0.576925354041979,-0.3875350225176197,0,6,1
-1.9782041008059652,0.42216449212947466,-1.5789309724855527,-1.6055372102601613,-0.8757291468326112,0.14515280757171814,1,6,1
-1.6559508237072564,-0.11085960593937982,-0.9806061328935511,-0.14237924997152335,-0.9160866275333083,0.06992023563279633,0,6,1
2.5280823264596397,0.9409812275041128,3.626956218027899,-0.8521445458119118,-1.4521115691975401,0.40142802354098517,1,6,1
-0.2668067287278456,-0.6041971704020306,-0.8124681706024925,2.093909498172832,-1.339677265879363,0.07538219784164832,1,6,0
0.7373686909299111,-0.03829223595833728,-0.16604936215577754,2.0701829682550374,0.07584688673506342,0.3744846227863091,0,6,1
-1.160962771209091,-0.5682247518441711,-0.5274923059876901,0.7846572129929728,-1.0267860526262387,-0.1038798575471486,1,6,0
1.49037348314589,-0.1403511952192925,-1.2030106512522056,1.577130823886858,0.11074286990008128,0.4615560961616868,1,6,1
-2.4495711469237307,0.9106241545379382,-2.0118946607233776,-0.7504340606195334,0.4691123239907233,0.8001519286438606,1,6,0
3.4687953625490233,-0.7558562497602371,-0.5489545597732007,2.0849313985668934,1.5938233786285003,1.0910090009163322,1,6,1
-0.9182940578919297,0.5734989901634994,0.4785787282194158,0.44161494510054206,-0.43064713671306937,-0.36926039735963934,0,6,0
-4.660717803322396,0.31684314134735997,-0.2865267243271417,1.1009075090822549,0.8784266456533987,0.727609043575194,0,7,0
4.093700628497038,-0.7843352662138323,-0.09593758434886739,2.953654127348204,-0.1268357956714018,0.07979507224022263,0,7,1
-0.10075677826002091,0.5716004959541401,-1.0514448587935363,0.3025153498633912,-1.5121241926350377,-0.06248592928081046,0,7,1
2.1695177886220134,-0.4419956477167486,-1.5650266430349364,-1.6457917032531328,-0.6719457746417019,0.7123683922519914,1,7,1
2.001831606543166,-1.0708101045594882,-0.6757796888036037,1.2192039018737675,-1.182146111378785,0.4470622382266463,0,7,1
-0.3273696382976097,0.36695338304315905,1.2288430305097486,1.0442514253741597,-0.18173274988014568,-0.650343286511696,1,7,1
-2.9108704234417546,0.4387792605151775,3.0980741573779413,0.9507817773262137,-1.1277732717518507,3.092369870336539,1,7,0
-0.464879681054482,-0.2104862328617023,-0.8723665394221357,2.484841262999043,-0.8711220557620957,-0.04521208308616695,0,7,0
-1.7239657432224182,-0.25669528896180754,1.808457624691717,1.1526724488135471,-0.7725046047962788,-0.5958078856349285,1,7,0
5.309774834648953,-1.6603018332944355,0.1337226174708535,0.9738268918097317,0.7857950896531619,0.882453313950391,1,7,1
-4.462619604418415,0.759315793979345,-2.3128330282967355,-0.542976677829077,0.7239372085984129,0.8773243635408349,1,7,0
1.275852603693008,0.35302481689563886,-0.43384198666211793,1.2201140397987142,-1.5126575745061508,-0.3214822769852263,1,7,1
-1.4305912863771242,0.1928591823857631,-0.9410117165538662,-0.07333654325827507,-1.0772203419649198,-0.08282061458149087,0,7,1
-4.879816098129474,2.360173631397848,0.7249960276305055,0.7648834115337992,2.3659932368441616,-0.08381680699018808,0,8,0
4.344149827029244,0.926371431329419,0.49381971984271994,1.5927382880816794,-0.5829091993946588,-0.9542970120297448,0,8,1
6.045282241884821,0.7716146203588665,-0.26260090141125236,-0.5371243779216422,2.2343925579598047,0.7857554594841422,0,8,1
0.9812018565934018,1.3540557500279335,0.6740101792881483,-0.4878327643685943,-0.5595761198152174,-0.41595323245875715,1,8,0
1.6787218826877237,0.6867964452800849,-0.49830834354426945,-1.0163458632213065,-1.5353528837218213,-0.45122005403613136,0,8,1
2.9502517679754106,1.1534142629548387,1.6280610270572757,0.13420931057981714,-1.160223613743273,-1.5303457896777954,1,8,0
-3.431876503943977,2.821850692020341,1.5567345796292051,0.9008635409950776,1.5774517104790995,-0.5303290303737634,1,8,0
-3.286279452897995,1.6306489112979257,-1.2545595962137035,1.7451727629411895,0.6622266513235053,0.1543221774876802,0,8,1
0.15711499248223762,3.60101253060782,-0.2746592650781059,-1.8239397683748466,-0.5665299999666207,-1.1886806581640823,1,8,1
2.594242221864532,1.0230356692911147,2.293668603170501,-1.0792289115386298,0.9790816947614108,-0.4093897662428773,1,8,1
-1.608834704675263,2.1107666491981467,-1.1556924686728198,-1.2754130358434985,-0.20335383824235811,-0.41011584971426873,1,8,1
1.026177564863311,1.2060305672262808,-0.7177766048041104,-0.2732263575756495,-0.08566257945020089,-0.3531644250509994,1,8,1
0.7520623463964442,1.4140514058431757,0.05470713939741985,-0.6921363760699987,-2.0357446845841167,0.9837275215504198,0,8,0
-2.1619449569763916,2.5569449577633074,1.5434632714790955,0.3952866307855266,0.9639272772853097,-0.7986153354256227,0,9,0
0.6000188991124586,2.0038996348602995,-0.5150541584492228,2.434243462194587,0.06654493457713251,-0.7495834805776977,0,9,1
6.580123807867335,1.0776764082661865,-0.8369002122693143,-0.8264448107870184,1.371685877332135,0.35472386735124906,0,9,1
-1.3454217047989507,1.901849497593131,-0.9784375293208158,-0.8896456928553903,-0.14207947947130678,-0.7064819469944214,1,9,0
2.173193130891865,1.19387664519477,-0.47688959113561424,-0.12558293894598946,-1.031336916660621,-0.4454252537991737,0,9,1
-2.7387289198938514,2.7111995375144664,-1.5872695319947496,-0.7243844126731604,0.6426888299393789,-0.24630773018599827,1,9,1
-2.641498893387599,2.5575227657298902,-1.1180241953887344,0.5336968816550515,0.19932170314997316,-0.2581353525083398,1,9,0
-0.2380429155634891,1.9184697696908901,-0.766386159421311,1.3709051359293072,0.5412351180257179,-0.14445555473005164,0,9,1
3.7701586266502654,3.39057351922398,3.108594067029743,0.4274089350275168,2.1914099161081815,-1.673285502501006,1,9,0
1.0965818593023622,1.3531025570019246,-0.4729612180538608,1.3812069466606576,-0.8495606476744249,-0.5841707357525239,1,9,1
2.2429589692236886,0.5689345739719966,-1.0409898826282755,0.8470482754066926,-0.36488593566540845,-0.11418836067237216,1,9,1
0.16898340440951673,2.1267317023365337,0.6047972580505846,-1.2808588970913328,-0.4414219341466401,-0.85504373386887,1,9,1
-1.774524984739162,2.160963904900299,3.0996421346449177,-0.5949850165243501,-0.7311483727989736,2.379731530341349,0,9,0
-4.7352623729760905,3.198494143944746,-2.572381893032709,-1.4062904089234751,1.7812426891420854,0.5672797681055762,0,10,1
-1.7761060044843315,1.9051999261170351,-1.0114068891225396,-0.327409926973321,-0.37674420750906873,-0.31804323075932034,0,10,0
1.8594171302934441,1.5912733465412006,-0.1385320963237242,1.0654434367773098,-1.2389208305929356,-0.8646169675476563,0,10,0
6.2876144567010295,1.3189965028721944,0.5218395695892776,-2.083806357162569,1.515286419731348,2.3161015008582937,0,10,1
0.6945727723103928,1.0650325657662032,-1.1553259996048195,-0.37886853612626414,-0.8784163146762684,0.17608244554339197,0,10,1
3.7949378579872364,2.224378940755998,-0.9449754826195851,-2.3964959418575966,-0.21015619425151738,0.19385874036594236,1,10,1
-1.7176991814378764,2.5189507057521165,1.9646460765643312,0.19913460120374699,0.406664726544828,-0.9886884350919726,1,10,0
1.7647408946722787,1.3432265043845146,-0.25659558824203627,0.8006658150050566,-0.3720564773446988,2.0074217243479313,0,10,0
-0.5513233886524287,4.359654873216842,-0.38730289377313887,-1.8573742147977148,-0.24245015731225691,-1.2975851334023416,1,10,1
0.27708285039457886,1.3914341388023306,-0.18703108661416643,-0.32221660965251975,-1.1589994901252005,1.4713734575574862,1,10,0
4.500718949283528,0.40699079050193127,-1.3938598468681636,-0.2539529517084236,-0.6690828897721758,0.5296694979689279,1,10,1
2.188073984440277,0.9484481013788305,-0.2218932382521677,-0.3813749947878937,-1.9391763877307644,-0.6865130954912186,1,10,1
-2.9566452679049724,2.091852680837424,1.1046141616678922,-1.0614166334215467,0.7383325215258438,-0.4485367853780475,0,10,1
1.39462976140164,3.1390653822979986,-0.6083056204753139,-1.1343840323180225,-1.3555149927490313,-0.7211290009115642,0,11,1
-1.700600600138493,2.264620945382946,2.025528421279348,0.5832607160877648,0.12292675854170369,-1.069007908848811,0,11,0
-1.3463877375884226,2.3405534624956323,-0.33774456302568845,1.7366948904017951,-0.5447607817699811,-0.7204850225338986,0,11,0
5.138081463111625,0.7492510699103405,-0.8974336250652011,0.1599119938992674,0.5804973124333331,1.060687083305465,0,11,1
2.6617086739326274,2.14656332870787,-0.6966661313927842,-0.2216396418195115,-0.16280471903894211,-0.43061159183283854,1,11,1
-2.0961939478782847,2.578130039768096,1.5507041663155419,-0.22296769963536078,0.29135094807916356,-0.7873772241235211,1,11,0
-2.3151249733176362,2.286830717589076,0.3116751453226677,0.9528976680734871,0.3871387222617188,-0.6542490830538956,0,11,1
6.793762017287115,3.2742755351722135,-0.24039138659039486,-1.3208316611264952,3.549501023252726,0.9110706195893729,1,11,1
-0.2225137012310162,1.8727277594731517,-1.2844859531700574,0.7498224967918996,-0.15092116750182732,0.028605320090029872,1,11,1
2.0668327804669686,1.6046015861493597,-0.5541192348137928,-0.49730111452875575,-1.2835892452589717,-0.4434842358906549,1,11,1
-1.1306509015599018,1.820750482661656,0.11233967933565826,1.2983927329862506,-0.06116674244531777,-0.5614513402525867,0,11,1
