PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,confID,year,playoff,tmID
-3.5111010531608455,-0.3077319620377113,-1.6304336119060234,0.308070272717777,0.9023102214925383,-0.7813712678001378,1.19789415871978,0.527540054323955,-0.35689365541032964,1,3,1,SEA
0.19346640441144172,-0.9845775784473073,-0.15081479802389236,-0.263540850730261,-0.26214626934555024,0.5046725733754702,-1.6004987347896797,0.560810671466344,-0.8697387926532996,1,3,1,UTA
-3.6807960281459002,-2.4993632896689344,0.005734273874254908,0.0967677472128349,1.408476535989654,-0.6685288816989887,-1.0923102652334922,-0.0635529942142748,1.0946659839759387,0,3,1,WAS
0.26260673689129627,-2.7423981481177337,0.9397739164145431,1.933836467484893,0.2564948913307317,-1.3009714361453377,-0.26941051343430206,-0.5372427092254891,-0.2747741528807633,0,4,1,CHA
-2.7715692032460435,-1.1093574914537252,-2.041237875176949,1.0009573195462442,1.0822446092073046,0.006617207700094663,-0.01113692382914894,-0.5463739862726977,-0.8388943864665478,0,4,1,CLE
-3.7637265184936686,-0.04530571831438078,-0.6914068594113826,-0.12521233135803286,0.8014397004134589,0.32007058879031897,-0.9962586028370942,0.5660964874430341,-0.4913976791800857,0,4,1,DET
3.530053293987155,-2.357437744210199,-0.8761009002188439,1.6213028329959152,-0.9166775998984529,0.047744851489275555,-1.2470501073546738,-1.2402025112170179,0.08724955445087587,1,4,1,HOU
0.27184451246019764,-0.847696534456744,-1.6615364891498952,1.091388485885742,0.47455129799661006,-0.5556522588276077,-0.04726603972750551,1.774120497005108,0.2849934444493754,0,4,0,IND
5.977615301684767,0.40507901532669366,0.5850156474142416,0.6540709349339726,2.3663712972977016,0.3414084048902765,-1.1959021631550306,-0.6601578480858723,-1.7319654997701257,1,4,1,LAS
-3.4727578629117417,-1.0432620221173479,0.6388246466321752,0.2911152448259637,1.16289573502415,-0.5527083911889835,-1.12069594187831,-0.5415440731103857,0.5020505344437961,1,4,1,MIN
2.9790499712443808,-0.9623110451082572,-1.5275542596534728,-0.9594728454721739,0.6871266338845804,-0.1434669251929494,1.2719448581985247,-1.0433910456923137,1.3517679254448889,0,4,0,NYL
-3.729138844558253,-1.2790576007787395,0.9572774097021727,-0.8833729062314319,0.6764579271157396,-0.5590487889313734,-0.7713211404020646,0.8311581290704587,0.6794532611155996,1,4,0,PHO
-1.994663561940067,0.06004905724106336,-0.5181739748005194,2.481648558069211,0.14879694530270968,0.7945381373273153,1.4146487734794901,0.22501185883953873,0.21699338935574183,1,4,1,SAC
0.21376267947153607,0.007798148117528218,-0.937922450691926,0.9376576015035679,-0.9589215536547887,-0.5921693790381676,-0.12258108599211606,0.13459574352626072,0.3968217891176933,1,4,0,SEA
1.3401127726613564,-1.8199765352316992,-1.4513634311490107,-0.6424534559505062,0.8775168937620099,0.15065817124637051,0.3332572313375453,0.046351488863924026,-0.2726471197048428,0,4,0,WAS
0.424341799953079,-1.0105787808214195,-1.0191340333722259,-0.2914981999691795,-1.366598176946858,0.3071673101180643,-0.23164092893506216,-0.2798227253790396,0.005241284433186834,0,5,0,CHA
0.9176395166800462,-1.072117294228049,-1.0846106783820066,-1.4622144312600167,-0.018484081896744952,0.2401164425917928,0.9459030503908781,-1.1054988434250892,-0.006320058310979429,0,5,1,CON
5.485777586989767,0.5670225910463009,0.5979151386995131,-2.512001528462578,1.4761760724182817,1.1060741228486948,-1.514898206702839,1.130033670262047,-1.1372039142635189,0,5,1,DET
2.0910497014533913,-1.6650188181398493,-1.4871049608285472,1.9414512973175542,-0.1051649995935974,-0.14304508471867472,-0.8285672662911364,1.1907651593479052,-0.11196851508986123,1,5,0,HOU
-1.421611921081474,0.10424612603656563,1.6618619453684431,1.9846872276041985,0.03476304551728801,-1.6235801286329683,-0.5000914622531628,1.7571997969082012,-0.2077000216082357,0,5,0,IND
5.34007310524603,0.13010291201023108,0.402977090099387,-0.629868296624325,2.058983269020113,1.948999021755709,1.0857651938429045,0.6914340655165202,-0.41398137645241845,1,5,1,LAS
0.4245013825742894,-0.7991929309609089,-0.8646748403426325,-1.3295780305740246,-0.8699148521651549,0.4380675901835744,-0.2014341934024288,0.7050815293309353,-0.5938524878645708,1,5,1,MIN
-1.3037480601694655,-1.047218151765769,-0.3548984514656515,1.0583538115318636,-0.6861323948489414,1.7123905710257303,0.5688554514875955,-0.4859147188554557,-0.19196908714565064,0,5,1,NYL
-4.353481057560508,0.5426330002469942,1.3903822643813504,-1.1667016555679488,0.6198070659786672,-1.4427464028269121,-0.08491519203651804,0.993795735192408,1.249359544762731,1,5,0,PHO
2.205156113030683,0.08759378258150755,0.1603207290247641,0.7944414933602975,0.12032021364765184,-1.6635611288375456,0.6252765324798467,1.2171981545634247,1.850932384747581,1,5,1,SAC
-2.888507045300972,0.0393502437388219,0.41415324854028845,1.1188252232089233,0.22485296614585693,3.850748643015817,0.922456250241462,0.9323668861545081,-0.13989568424272691,1,5,0,SAS
-0.0004022715896788137,-0.9166928333000997,-0.803453127509662,2.050106696842407,-0.6997014145969033,-0.12723306983363272,-0.4858165329434509,-0.4118561504170769,-1.1497391686508773,1,5,1,SEA
-3.573768720613413,-0.8799823184772901,0.7528580786395637,-0.012216665854152868,1.6061470828371898,-0.7446313084087759,-0.20353318149051514,-0.8761978460261075,-0.09618436832829849,0,5,1,WAS
-2.0581514102867304,-2.332145762442353,2.0349886986099137,2.0463781707096302,0.7395865118391015,2.353177106601764,0.8064524146049378,0.3456358769707537,1.0254516454881424,0,6,0,CHA
2.897289903210578,-0.361413465741206,-1.103515143088349,-1.78136207668224,0.7833118693837223,0.11665348603911097,0.9985993802421794,0.4688400346072431,0.7202516299302786,0,6,1,CON
0.47985132496674815,0.8124448959995325,-0.9922077732241656,0.25841935245072484,-0.6054284068573609,0.3019197935775142,-0.9347068286179425,-0.2765965294118866,-0.011449008979490052,0,6,1,DET
-1.9070567406247079,-0.3715193724461656,-2.056455329719063,2.1713221003973144,0.3324125513718899,-0.4733599185884645,-0.6229826745259164,0.337715663622412,0.2717626828129338,1,6,1,HOU
-1.740446860231134,0.9656966014423309,-0.7705784329344812,0.9313666908563143,-0.03631822806103249,0.051123788933734704,-0.7036013777946815,1.181969941121694,-1.4223931551316276,0,6,1,IND
2.2188195016367693,0.05660802294638975,3.8539771349613026,1.3941125945026007,-0.6887652851058401,0.9566325481981018,-0.9114431790827615,-0.6994584052225367,-0.8453219715685938,1,6,1,LAS
-0.2766106478181402,0.7950281178544819,-0.35871091783139253,-1.8555845927763817,-1.772733393510749,1.1659566201037037,-1.6999895566426924,0.2410092537122293,-0.21962655710927426,1,6,0,MIN
0.7285367948470708,-1.0676132600930803,-0.5354727632080211,-1.5893541265592281,0.26465825581707875,0.6362585337288399,-1.3065424648259056,0.3474227222254297,1.075589431882197,0,6,1,NYL
-0.9108016942563638,0.28700976087415214,-0.08686196316377469,0.3518886801504474,-0.632092410950391,-0.7547590052568407,1.209499657566398,0.6993189631507164,-1.7807357128860601,1,6,0,PHO
1.6403602887183182,0.34648580296207976,-0.6897601800439577,-1.276889179766273,-0.3740150635689523,-0.7719458642263488,1.552882749821128,0.33341577299924907,0.7829560066296107,1,6,1,SAC
-2.5530632732194096,0.5390317426335554,-2.1478822716981067,0.5008613579149843,0.9902442341824788,0.22281029238892347,-0.7332060864719209,0.08749047612466766,1.0129784885665392,1,6,0,SAS
3.6197927310342006,0.3783514950886936,-0.2615062547596128,-1.9374590857915361,1.432484341133875,-0.06255468227518,0.42741135784396384,1.8873784464838896,-0.017773294546542924,1,6,1,SEA
-0.8511656654282937,-0.9267144443525929,0.39218121028878605,0.340468948056883,0.015994264793251493,-0.845995914907758,0.48915647373709276,-0.4040904068774734,-0.2868014810325614,0,6,0,WAS
-4.629616624262126,0.511464490735384,0.14667349256014167,-0.7956064991947593,1.1644591811057174,-0.8267455844829266,-0.02113068140769098,0.645705461720836,0.8357190542704376,0,7,0,CHA
4.429776509759924,-2.0487785912472116,-0.4749845311216458,-2.295371025198788,-0.34484188400726024,0.8581754779544876,0.2778330228851664,-0.7765131161140079,-0.45702356820487317,0,7,1,CON
-0.33124429798044897,1.26804302929603,-0.47543027220034095,0.20836101309453442,-1.4065586826729002,0.050790570251344404,-0.17213587425011947,0.11663072193810298,-0.17744505046015172,0,7,1,DET
2.564160853994649,-0.6339315200914504,-1.8719679623600702,2.6982847269625303,1.0091276189214513,-1.0705690192714155,0.8491581484700084,-0.28856990606309363,0.8936640593297663,1,7,1,HOU
2.434280699683143,-0.31640911798512983,-0.3259835233454275,-0.11046396065210771,-0.8416736923914607,-0.7602474654106322,0.9519950044158668,0.4730775555796506,0.28388340837885156,0,7,1,IND
-0.3603251520620887,-0.7064080531280237,1.3106851620962345,-0.6397005084200743,-0.45456147577653955,-1.0043106905272292,0.3226504038861928,-0.19815883815473762,0.40242207081920905,1,7,1,LAS
-2.9270211259450374,-1.0968285532596722,2.814219357324153,0.4496399040683023,0.03619951901605612,2.726385234467154,0.2063030054210829,1.9612078306533298,0.8878198278534997,1,7,0,MIN
-0.18562528213062576,-2.1584796642390778,-1.3875886416447438,-1.6931704551001052,-0.7646712466881612,1.0553386222673309,-0.4433824476135262,-0.9619693276509996,-0.7068594536428633,0,7,0,NYL
-1.521435497401421,-1.3231898730370952,1.7205459604308833,-0.22317088777562183,-0.3422206296946205,-0.57583651649065,-0.6844130198399935,-0.4267738362080327,-0.4394878357150883,1,7,0,PHO
5.668446820851112,1.3302201220504553,1.0491332617403593,-0.7045563732962693,0.7113339377170826,-1.0873287623865462,1.31792838949047,1.3567937303951372,-0.2827661933718338,1,7,1,SAC
-4.62049901395285,0.8276961978237033,-2.4187999830560836,0.4092983877145486,1.4772671976130858,0.5199902143827875,-0.7507349434793822,0.47646280057182855,0.008473197101499423,1,7,0,SAS
1.0213142458654199,0.03680091765518663,-0.5847163403067341,-0.11831431550046849,-1.1604341985280315,0.5785639958986759,-0.9697694293326145,1.564583961169037,-0.7615482634757312,1,7,1,SEA
-1.1416675444555444,-0.9793440284812691,-1.0451742280236973,1.2749838650010323,-0.2597791271149783,-0.9871298204762097,1.6092268193866273,-0.24734419801056637,-0.9244033685055828,0,7,1,WAS
-5.28366988327137,-0.10937875865232705,0.7890174798792717,-1.438833642733969,1.7963589893244296,-0.9149689430392365,0.5397291507163222,-0.6278023373882833,1.0369997194510754,0,8,0,CHI
4.21073641035181,-1.7180599197452897,-0.2162541775368239,-1.1464774216902511,-1.0354640155595631,0.32909395767952226,-0.8061348081149466,0.41475669801981874,-0.546575173127559,0,8,1,CON
5.694813957757146,1.494608598367901,0.11112584370300184,-0.5845234384613417,2.2313091859355874,0.5206018040004514,-0.34649849632716573,-0.6217441925466837,-0.1550993849635823,0,8,1,DET
0.8181182143008217,-0.5550618228750236,0.4801891417459875,0.3272798953596682,-0.43001987058787544,-0.08231473815300559,-1.5864587199587086,-1.4609540626143482,1.0807037843416936,1,8,0,HOU
1.7774906613980757,0.5100118824449651,-0.2001838368098901,1.3136778365221407,-1.5246023195634224,-0.9981216619007386,0.06345790085494905,-0.5354242219717384,0.43247747964453287,0,8,1,IND
2.4827375719345213,0.5299431372309114,1.9020909990780013,-0.01632414327800693,-1.7233100118276912,-0.6228486810682364,-0.7374565251843783,0.028071483216908007,-0.8953680362035688,1,8,0,LAS
-4.144522256620981,-0.1903198948153796,1.3201788272428894,-1.5723489606642638,1.1499602569136855,0.6235934329933246,-1.7056318918958082,-0.49744317784035075,-0.20416373498314191,1,8,0,MIN
-3.642115036831127,0.49136878245020016,-1.0147191128845976,-1.6973730870321089,0.1989113603501447,0.42130655126263156,0.676716003501648,0.3382154963237676,-0.996105571201792,0,8,1,NYL
-0.6632312454453699,1.520810013938034,0.09990738745366298,1.8416284447772737,-0.5492768309931712,-0.7691593227265843,1.126349986468338,-1.0476828829887719,-1.6577410450548977,1,8,1,PHO
2.3399709663109465,1.632611937422268,3.101079008123063,0.8974964528544266,0.9619553951059379,-2.3558336465933207,0.05394657860099066,0.7245824283474266,0.4721074391689119,1,8,1,SAC
-1.9671735928465122,0.4587538056656451,-1.3273618996651693,1.4203638716703495,0.2939175558837509,-0.21492607832744867,0.07265072176830562,-0.38118326137538544,-0.8231355037012472,1,8,1,SAS
0.6675049229628827,0.9317303726138979,-0.5437827921594791,-0.1817263609215905,-0.21155319779093837,0.6988144115097783,-0.9492232066751014,-1.1599427885234022,-0.7485739908894775,1,8,1,SEA
0.49542336485442323,0.7335473735618542,0.6652208557842137,1.0768923592406856,-1.954460725784402,1.0680876707349494,1.9494078398910986,-1.6877334159097461,0.3594553076037575,0,8,0,WAS
-2.582094753975909,-0.08254740304520379,1.6336793314010603,-0.12334438052347538,0.8193012761767956,-1.630520182944252,0.42625141778169845,0.2067664415606354,-0.17879041704526635,0,9,0,CHI
0.4494083759739228,-1.4283558835003667,-0.703074121743532,-2.0992199540062177,-0.8743394766213711,-0.08056861367160166,1.3440822373350074,-0.9668897241432161,-0.7432545732446458,0,9,1,CON
6.049994441325237,1.7260580250281172,-0.47193244821184954,-0.16293868343288598,1.2481562453899797,0.15079701443678825,-0.20971900420690806,-0.9613031467191939,1.0174900143916534,0,9,1,DET
-2.140126597544556,2.624929659711367,-0.3490624772200555,0.11137018155835177,-0.7769251931770231,-0.14464015042676137,-0.5841759917869671,0.28775641092375237,-0.4801807350844999,1,9,0,HOU
1.9841642333804734,1.0669882181290637,0.026707547834482637,0.06468966967394732,-1.608750002834986,-0.7345464582951382,-0.0082757538632923,-0.3645330026336976,0.900613346300596,0,9,1,IND
-3.477741447846582,2.178367690309025,-0.9648992079121713,-0.07051699214351367,0.2047557249232848,-0.19807942118305874,0.4269755892977575,-0.7905539080440757,-0.36914849423881635,1,9,1,LAS
-3.3187613012664974,2.0912520322841157,-0.3828716466669475,-0.7677079627336384,-0.37451886570409826,0.17843675066275286,0.39795716575921525,0.17831756880762373,-1.2587239564252992,1,9,0,MIN
-0.7506701190638079,1.0598859959998868,-0.4186158545133301,-2.3682625540045676,-0.8967731511551289,0.7749650212434435,-0.6540239959995088,-0.1578110822492746,0.3621516194513749,0,9,1,NYL
2.893577991200268,0.015210807734154345,3.2604760668346433,-1.307457164106496,0.7958155159246545,-1.7720465626247757,1.0845908418899897,-0.4939774175532004,-0.3382057231001116,1,9,0,PHO
0.6769910726259322,1.4652120980802459,0.30501011959271274,-1.2739923711440333,-2.059731466731847,-0.8312495856697536,0.7563221513928033,1.031807595854014,0.26716486275056706,1,9,1,SAC
2.0261775661204533,1.1598682129154407,-0.4759817656137031,-0.5779377878067044,-0.7648219694180752,-0.7211192146036258,0.9175882422681597,0.1701625439309127,0.5941029172055796,1,9,1,SAS
-0.23249233083070156,-0.033916971945155264,0.38487040400871525,1.240700612586113,-0.1699154183025275,-0.35259724637363793,-1.0027841962136703,-0.5888964090277167,-0.44753535102273784,1,9,1,SEA
-2.1319980304784028,0.0076020553561670515,3.486176284660959,1.0944142743072078,-0.1752586244141779,1.778716788623457,2.2776070765458214,-1.3183084958228222,0.853508231469981,0,9,0,WAS
-5.577016591002768,3.89601070086839,-1.3496882569208077,-0.33994205984659537,1.1456569328598851,0.20159233437748497,0.5568039433953293,-1.9375314316831944,0.300921632625187,0,10,1,ATL
-2.096794544627848,0.5614972725808725,-0.8786430319818492,0.46874877536741544,-0.4066903138715032,-0.3133550382661323,0.4691527011145276,-0.06653818688411116,-0.7046429821113236,0,10,0,CHI
1.6338275561815632,-0.8590789527130336,-0.3825799273345948,-0.3920482407721296,-1.545164664817704,0.06553703279940074,0.18146357413625278,-0.21896857369116998,-0.5558944044343141,0,10,0,CON
5.8614197218631,2.042133572094782,1.1394738358157914,1.5602026030719451,2.2479098729225027,0.7412253606479695,1.8107917720015303,0.07233760238853108,0.32317619017354965,0,10,1,DET
0.4036141366052483,2.1780185603401945,-0.2612271399416193,0.26475202446221724,-1.0718603076065545,-0.4054670564740601,-0.14098659377040376,-0.3210862571024336,0.7693158310957998,0,10,1,IND
2.996216459039673,3.128923689715663,-0.2658055672152644,1.6834105272793838,0.25192412310465134,0.33908904912458243,-1.575108460110792,-0.7362048932111676,0.4770865851882872,1,10,1,LAS
-2.269860000618867,1.0425661932356307,2.588868303981865,-0.039356829963110275,0.035300928473974584,-1.359950887224823,0.5075317346416705,-0.1774904651256271,-0.8847943608917458,1,10,0,MIN
1.4872452524134638,1.1718587679530192,0.3417897539857771,-0.8859574279901623,-0.6748867074030744,1.9183661696505383,1.009941406654911,-0.43681579478672067,1.1719691232632328,0,10,0,NYL
-1.6662119575668368,1.833344663228294,-0.03355391097366579,1.5590286715216084,-0.4617418648209613,-0.3004466352184733,1.1922160829088602,-1.2227314696772311,-1.7718403987780882,1,10,1,PHO
-0.401208290579301,2.7958983464532046,0.47133951341742447,0.8848680179621844,-1.2339526675753079,0.5383626436285797,0.6846179040612473,3.770307862545531,1.2173166928432553,1,10,0,SAC
4.355296209663708,0.7503720996574873,-1.2054823210082584,0.2431872364893871,-0.5191408597146699,0.012654784303568865,-0.4124301790564945,-0.765519339654551,2.5635096347719193,1,10,1,SAS
1.9334705198563773,0.2798665300003975,-0.15749359766094642,0.8961745964541101,-1.8914918504578184,-0.03825529625933766,-0.3518044131446006,-0.2170522434608446,0.008003308157112735,1,10,1,SEA
-3.6161242759650816,1.7918746855266476,1.558945045822361,0.2110657715901162,0.5917271476372791,-0.3555155148627635,-1.7516225672918257,-0.6185070124577369,0.719695007286534,0,10,1,WAS
0.3772232743378857,3.8266129943921943,0.6360715592354346,0.10979832707406616,-2.298898838261941,0.5737648590616136,-1.6983969279849038,-1.3240403538233727,0.2814410475446559,0,11,0,ATL
-2.186106792040174,-1.079570711438981,1.5717498219395196,-0.45438895278254626,-0.18112262319325423,-0.43275906990741075,-0.9574168658519182,0.21176492455588514,0.10485171116144454,0,11,0,CHI
-1.827539451191182,0.16302737376039136,0.00439101033089062,-1.1210701260078055,-1.1982789103455669,-0.42378023235918355,1.4282187135849516,0.41017985753667136,-1.3863532376087135,0,11,0,CON
4.918186843706023,2.5812177250973236,0.27174181648461254,-0.7313060552440622,0.009237593944310788,-0.3878524582964696,0.7688067635871196,-0.23450432122675768,1.8005022550236034,0,11,0,IND
1.996999299220661,0.32554042835335456,-0.9602351452181288,-0.26972849144748134,-0.3781811856486318,0.7796035221493611,-1.422013804116936,-0.6597970521315575,0.7761527351655846,1,11,0,LAS
-2.6339878397890195,0.45911105406566505,1.7446635989772767,0.4537054908351966,0.2554108807099636,-1.2711258760250523,0.0021375279695606203,0.07403392531344073,0.19875934452623992,1,11,0,MIN
-2.780563954205794,0.3724665485669894,0.5635863001873203,-1.1204119765570126,-0.3937665996563405,-0.3237099494979608,0.3996529706813163,-0.02360510328793412,-0.8324385750263769,0,11,0,NYL
5.687933534722667,3.3728960856148875,0.4059624571087993,-0.12615317013380023,3.7185164838018663,1.00135611149657,-0.3388069052629744,-0.365231783859985,-1.1899545532341858,1,11,0,PHO
-0.5912258045628719,0.06915138161075056,-1.3259960039536915,-0.5571483298036003,-0.2937735419971519,0.08550493317838379,0.18353670384212134,0.023408197247124746,0.46906728139249215,1,11,0,SAS
1.5793328956664692,1.1213739865485122,-0.23291220567993126,0.6977266576112642,-1.3262337333848417,-0.31869794460692946,-0.37394686174401975,0.10929220810672761,0.22176091068514442,1,11,0,SEA
-0.5108907779800271,-0.49033085966726414,2.555517511862494,-1.8455644085330618,-0.843594761241042,-0.7397321219357965,-0.02984149044244002,-1.0597780541586972,-0.5286675997174204,0,11,0,TUL
-1.798397570978277,2.268176914884374,1.0234428852393196,-1.710247093260884,-1.2016979549462172,0.0890168140874581,-0.6673434043607869,0.9128834924586835,-0.9324624310118871,0,11,0,WAS
